dataset,trajectory,num_points,threshold,split,status,error,pkl_path
cid_sims,apartment2_3_data_24,6,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment2_3_data_24/traj_data.pkl
cid_sims,apartment2_3_data_25,5,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment2_3_data_25/traj_data.pkl
cid_sims,apartment2_3_data_3,105,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment2_3_data_3/traj_data.pkl
cid_sims,apartment2_3_data_4,66,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment2_3_data_4/traj_data.pkl
cid_sims,apartment2_3_data_5,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment2_3_data_5/traj_data.pkl
cid_sims,apartment2_3_data_6,21,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment2_3_data_6/traj_data.pkl
cid_sims,apartment2_3_data_7,27,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment2_3_data_7/traj_data.pkl
cid_sims,apartment2_3_data_8,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment2_3_data_8/traj_data.pkl
cid_sims,apartment2_3_data_9,12,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment2_3_data_9/traj_data.pkl
cid_sims,apartment3_1_data_0,137,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_0/traj_data.pkl
cid_sims,apartment3_1_data_1,29,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_1/traj_data.pkl
cid_sims,apartment3_1_data_10,17,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_10/traj_data.pkl
cid_sims,apartment3_1_data_11,79,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_11/traj_data.pkl
cid_sims,apartment3_1_data_12,10,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_12/traj_data.pkl
cid_sims,apartment3_1_data_13,11,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_13/traj_data.pkl
cid_sims,apartment3_1_data_14,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_14/traj_data.pkl
cid_sims,apartment3_1_data_15,36,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_15/traj_data.pkl
cid_sims,apartment3_1_data_16,29,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_16/traj_data.pkl
cid_sims,apartment3_1_data_17,12,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_17/traj_data.pkl
cid_sims,apartment3_1_data_18,14,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_18/traj_data.pkl
cid_sims,apartment3_1_data_19,2,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_19/traj_data.pkl
cid_sims,apartment3_1_data_2,11,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_2/traj_data.pkl
cid_sims,apartment3_1_data_20,13,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_20/traj_data.pkl
cid_sims,apartment3_1_data_21,14,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_21/traj_data.pkl
cid_sims,apartment3_1_data_22,27,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_22/traj_data.pkl
cid_sims,apartment3_1_data_23,5,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_23/traj_data.pkl
cid_sims,apartment3_1_data_24,26,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_24/traj_data.pkl
cid_sims,apartment3_1_data_25,20,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_25/traj_data.pkl
cid_sims,apartment3_1_data_26,9,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_26/traj_data.pkl
cid_sims,apartment3_1_data_27,5,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_27/traj_data.pkl
cid_sims,apartment3_1_data_28,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_28/traj_data.pkl
cid_sims,apartment3_1_data_29,4,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_29/traj_data.pkl
cid_sims,apartment3_1_data_3,40,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_3/traj_data.pkl
cid_sims,apartment3_1_data_30,5,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_30/traj_data.pkl
cid_sims,apartment3_1_data_31,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_31/traj_data.pkl
cid_sims,apartment3_1_data_32,3,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_32/traj_data.pkl
cid_sims,apartment3_1_data_33,2,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_33/traj_data.pkl
cid_sims,apartment3_1_data_34,1,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_34/traj_data.pkl
cid_sims,apartment3_1_data_4,41,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_4/traj_data.pkl
cid_sims,apartment3_1_data_5,11,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_5/traj_data.pkl
cid_sims,apartment3_1_data_6,57,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_6/traj_data.pkl
cid_sims,apartment3_1_data_7,5,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_7/traj_data.pkl
cid_sims,apartment3_1_data_8,49,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_8/traj_data.pkl
cid_sims,apartment3_1_data_9,25,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_1_data_9/traj_data.pkl
cid_sims,apartment3_2_data_0,75,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_0/traj_data.pkl
cid_sims,apartment3_2_data_1,51,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_1/traj_data.pkl
cid_sims,apartment3_2_data_10,13,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_10/traj_data.pkl
cid_sims,apartment3_2_data_11,23,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_11/traj_data.pkl
cid_sims,apartment3_2_data_12,6,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_12/traj_data.pkl
cid_sims,apartment3_2_data_13,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_13/traj_data.pkl
cid_sims,apartment3_2_data_14,2,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_14/traj_data.pkl
cid_sims,apartment3_2_data_15,6,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_15/traj_data.pkl
cid_sims,apartment3_2_data_16,36,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_16/traj_data.pkl
cid_sims,apartment3_2_data_17,31,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_17/traj_data.pkl
cid_sims,apartment3_2_data_18,12,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_18/traj_data.pkl
cid_sims,apartment3_2_data_19,12,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_19/traj_data.pkl
cid_sims,apartment3_2_data_2,38,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_2/traj_data.pkl
cid_sims,apartment3_2_data_20,24,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_20/traj_data.pkl
cid_sims,apartment3_2_data_21,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_21/traj_data.pkl
cid_sims,apartment3_2_data_22,121,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_22/traj_data.pkl
cid_sims,apartment3_2_data_23,96,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_23/traj_data.pkl
cid_sims,apartment3_2_data_24,4,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_24/traj_data.pkl
cid_sims,apartment3_2_data_25,10,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_25/traj_data.pkl
cid_sims,apartment3_2_data_26,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_26/traj_data.pkl
cid_sims,apartment3_2_data_3,103,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_3/traj_data.pkl
cid_sims,apartment3_2_data_4,1,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_4/traj_data.pkl
cid_sims,apartment3_2_data_5,15,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_5/traj_data.pkl
cid_sims,apartment3_2_data_6,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_6/traj_data.pkl
cid_sims,apartment3_2_data_7,42,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_7/traj_data.pkl
cid_sims,apartment3_2_data_8,17,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_8/traj_data.pkl
cid_sims,apartment3_2_data_9,52,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_2_data_9/traj_data.pkl
cid_sims,apartment3_3_data_0,298,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_0/traj_data.pkl
cid_sims,apartment3_3_data_1,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_1/traj_data.pkl
cid_sims,apartment3_3_data_10,59,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_10/traj_data.pkl
cid_sims,apartment3_3_data_11,38,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_11/traj_data.pkl
cid_sims,apartment3_3_data_12,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_12/traj_data.pkl
cid_sims,apartment3_3_data_13,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_13/traj_data.pkl
cid_sims,apartment3_3_data_14,18,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_14/traj_data.pkl
cid_sims,apartment3_3_data_15,91,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_15/traj_data.pkl
cid_sims,apartment3_3_data_16,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_16/traj_data.pkl
cid_sims,apartment3_3_data_17,1,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_17/traj_data.pkl
cid_sims,apartment3_3_data_18,40,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_18/traj_data.pkl
cid_sims,apartment3_3_data_19,37,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_19/traj_data.pkl
cid_sims,apartment3_3_data_2,2,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_2/traj_data.pkl
cid_sims,apartment3_3_data_20,59,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_20/traj_data.pkl
cid_sims,apartment3_3_data_21,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_21/traj_data.pkl
cid_sims,apartment3_3_data_22,12,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_22/traj_data.pkl
cid_sims,apartment3_3_data_23,17,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_23/traj_data.pkl
cid_sims,apartment3_3_data_24,100,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_24/traj_data.pkl
cid_sims,apartment3_3_data_25,9,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_25/traj_data.pkl
cid_sims,apartment3_3_data_3,15,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_3/traj_data.pkl
cid_sims,apartment3_3_data_4,49,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_4/traj_data.pkl
cid_sims,apartment3_3_data_5,21,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_5/traj_data.pkl
cid_sims,apartment3_3_data_6,4,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_6/traj_data.pkl
cid_sims,apartment3_3_data_7,33,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_7/traj_data.pkl
cid_sims,apartment3_3_data_8,5,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_8/traj_data.pkl
cid_sims,apartment3_3_data_9,9,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/apartment3_3_data_9/traj_data.pkl
cid_sims,floor13_1_data_0,631,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor13_1_data_0/traj_data.pkl
cid_sims,floor13_2_data_0,694,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor13_2_data_0/traj_data.pkl
cid_sims,floor14_1_data_0,654,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor14_1_data_0/traj_data.pkl
cid_sims,floor14_2_data_0,452,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor14_2_data_0/traj_data.pkl
cid_sims,floor14_2_data_1,185,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor14_2_data_1/traj_data.pkl
cid_sims,floor14_3_data_0,269,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor14_3_data_0/traj_data.pkl
cid_sims,floor14_3_data_1,18,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor14_3_data_1/traj_data.pkl
cid_sims,floor14_3_data_2,2,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor14_3_data_2/traj_data.pkl
cid_sims,floor14_3_data_3,82,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor14_3_data_3/traj_data.pkl
cid_sims,floor14_3_data_4,641,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor14_3_data_4/traj_data.pkl
cid_sims,floor3_1_data_0,441,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor3_1_data_0/traj_data.pkl
cid_sims,floor3_2_data_0,667,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor3_2_data_0/traj_data.pkl
cid_sims,floor3_2_data_1,1,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor3_2_data_1/traj_data.pkl
cid_sims,floor3_3_data_0,873,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/floor3_3_data_0/traj_data.pkl
cid_sims,office_1_data_0,166,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_1_data_0/traj_data.pkl
cid_sims,office_1_data_1,10,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_1_data_1/traj_data.pkl
cid_sims,office_1_data_2,150,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_1_data_2/traj_data.pkl
cid_sims,office_1_data_3,40,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_1_data_3/traj_data.pkl
cid_sims,office_1_data_4,58,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_1_data_4/traj_data.pkl
cid_sims,office_1_data_5,10,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_1_data_5/traj_data.pkl
cid_sims,office_2_data_0,20,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_2_data_0/traj_data.pkl
cid_sims,office_2_data_1,9,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_2_data_1/traj_data.pkl
cid_sims,office_2_data_10,18,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_2_data_10/traj_data.pkl
cid_sims,office_2_data_11,160,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_2_data_11/traj_data.pkl
cid_sims,office_2_data_12,1,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_2_data_12/traj_data.pkl
cid_sims,office_2_data_2,75,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_2_data_2/traj_data.pkl
cid_sims,office_2_data_3,82,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_2_data_3/traj_data.pkl
cid_sims,office_2_data_4,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_2_data_4/traj_data.pkl
cid_sims,office_2_data_5,194,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_2_data_5/traj_data.pkl
cid_sims,office_2_data_6,81,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_2_data_6/traj_data.pkl
cid_sims,office_2_data_7,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_2_data_7/traj_data.pkl
cid_sims,office_2_data_8,32,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_2_data_8/traj_data.pkl
cid_sims,office_2_data_9,49,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_2_data_9/traj_data.pkl
cid_sims,office_3_data_0,39,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_3_data_0/traj_data.pkl
cid_sims,office_3_data_1,38,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_3_data_1/traj_data.pkl
cid_sims,office_3_data_10,39,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_3_data_10/traj_data.pkl
cid_sims,office_3_data_11,123,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_3_data_11/traj_data.pkl
cid_sims,office_3_data_2,78,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_3_data_2/traj_data.pkl
cid_sims,office_3_data_3,120,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_3_data_3/traj_data.pkl
cid_sims,office_3_data_4,41,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_3_data_4/traj_data.pkl
cid_sims,office_3_data_5,6,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_3_data_5/traj_data.pkl
cid_sims,office_3_data_6,65,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_3_data_6/traj_data.pkl
cid_sims,office_3_data_7,1,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_3_data_7/traj_data.pkl
cid_sims,office_3_data_8,31,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_3_data_8/traj_data.pkl
cid_sims,office_3_data_9,95,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/cid_sims/office_3_data_9/traj_data.pkl
go_stanford,no10vcF_10_0,68,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/go_stanford/no10vcF_10_0/traj_data.pkl
go_stanford,no10vcF_11_0,2,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/go_stanford/no10vcF_11_0/traj_data.pkl
go_stanford,no10vcF_11_1,3,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/go_stanford/no10vcF_11_1/traj_data.pkl
go_stanford,no10vcF_12_0,1,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/go_stanford/no10vcF_12_0/traj_data.pkl
go_stanford,no10vcF_16_0,1,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/go_stanford/no10vcF_16_0/traj_data.pkl
go_stanford,no10vcF_17_0,1,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/go_stanford/no10vcF_17_0/traj_data.pkl
go_stanford,no10vcF_18_0,54,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/go_stanford/no10vcF_18_0/traj_data.pkl
go_stanford,no10vcF_21_0,2,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/go_stanford/no10vcF_21_0/traj_data.pkl
go_stanford,no10vcF_22_0,237,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/go_stanford/no10vcF_22_0/traj_data.pkl
go_stanford,no10vcF_26_0,48,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/go_stanford/no10vcF_26_0/traj_data.pkl
go_stanford,no10vcF_28_0,29,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/go_stanford/no10vcF_28_0/traj_data.pkl
